timestamp,label,confidence,vad
11:01:16,conversational,0.42,False
11:01:17,conversational,0.29,False
11:01:18,conversational,0.37,False
11:01:19,conversational,0.19,False
11:01:20,quiet,0.26,False
11:01:21,quiet,0.21,False
11:01:22,quiet,0.27,False
11:01:23,quiet,0.3,False
11:01:24,quiet,0.81,False
11:01:26,conversational,0.5,False
11:01:29,conversational,0.21,False
11:01:29,conversational,0.6,False
11:01:29,conversational,0.93,True
11:01:29,conversational,0.68,False
11:01:30,conversational,0.08,False
11:01:31,conversational,0.16,False
11:01:32,conversational,0.07,False
11:44:41,traffic,0.47,False
11:44:42,traffic,0.2,False
11:44:43,traffic,0.07,False
11:44:44,noisy,0.14,False
11:44:45,noisy,0.21,False
11:44:48,noisy,0.23,False
11:44:48,noisy,0.97,False
11:44:51,noisy,0.36,False
11:44:51,noisy,0.75,False
11:44:51,conversational,0.89,False
11:44:54,conversational,0.83,False
11:44:54,conversational,0.65,False
11:44:54,conversational,0.75,False
11:44:54,conversational,0.26,False
11:44:55,conversational,0.19,False
11:44:58,conversational,0.44,False
11:44:58,conversational,1.0,False
11:44:58,conversational,0.5,False
11:44:59,conversational,0.31,False
11:45:00,conversational,0.2,False
11:45:01,conversational,0.22,False
11:45:02,conversational,0.25,False
11:45:03,noisy,0.19,False
11:45:04,noisy,0.25,False
11:45:05,noisy,0.4,False
11:51:24,noisy,0.19,False
11:51:25,noisy,0.94,False
11:51:28,noisy,0.5,False
11:51:28,conversational,0.94,False
11:51:31,conversational,0.85,False
11:51:33,conversational,0.25,False
11:51:33,conversational,0.32,False
11:51:36,conversational,0.63,False
11:51:36,conversational,0.46,False
11:51:36,conversational,0.36,False
11:51:36,conversational,0.08,False
11:51:36,conversational,0.86,True
11:51:36,conversational,0.98,True
11:51:37,conversational,0.36,False
11:51:38,conversational,0.26,False
11:51:39,conversational,0.17,False
11:51:40,conversational,0.14,False
11:51:41,conversational,0.47,False
11:51:42,conversational,0.43,False
11:51:43,conversational,0.21,False
11:51:44,conversational,0.51,False
11:51:45,conversational,0.43,False
11:51:46,conversational,0.86,True
11:51:47,conversational,0.84,True
11:51:48,conversational,0.97,True
14:51:15,traffic,0.42,False
14:51:16,traffic,0.34,False
14:51:17,traffic,0.24,False
14:51:18,noisy,0.3,False
14:51:19,noisy,0.48,False
14:51:22,noisy,0.37,False
14:51:22,noisy,0.99,False
14:51:25,noisy,0.47,False
14:51:25,noisy,0.89,False
14:51:25,noisy,0.96,True
14:51:25,conversational,0.15,False
14:51:26,conversational,0.28,False
14:51:27,conversational,0.38,False
14:51:28,conversational,0.57,False
14:51:31,conversational,0.58,False
14:51:34,conversational,0.89,True
14:51:34,conversational,0.73,False
14:51:34,conversational,0.24,False
14:51:34,conversational,0.76,True
14:51:34,conversational,0.25,False
14:51:35,conversational,0.32,False
14:51:36,conversational,0.26,False
14:51:37,conversational,0.61,False
14:51:38,conversational,0.35,False
14:51:39,conversational,0.32,False
14:52:36,noisy,0.5,False
14:52:38,noisy,0.65,False
14:52:38,noisy,0.99,False
14:52:39,conversational,0.34,False
14:52:40,conversational,0.37,False
14:52:42,conversational,0.3,False
14:52:46,conversational,0.49,False
14:52:46,conversational,0.42,False
14:52:46,conversational,0.83,False
14:52:49,conversational,0.97,True
14:52:49,conversational,0.41,False
14:52:49,conversational,0.51,False
14:52:49,conversational,0.78,True
14:52:49,conversational,0.37,False
14:52:50,conversational,0.54,False
14:52:51,conversational,0.5,False
14:52:52,conversational,0.7,False
14:52:53,conversational,0.15,False
14:52:54,conversational,0.39,False
14:52:55,traffic,0.36,False
14:52:56,traffic,0.2,False
14:52:57,traffic,0.18,False
14:52:58,noisy,0.05,False
14:52:59,noisy,0.31,False
14:53:00,noisy,0.1,False
16:35:54,conversational,0.22,True
16:35:55,conversational,0.27,True
16:35:56,conversational,0.46,True
16:35:57,conversational,0.12,True
16:35:58,conversational,0.59,True
16:36:01,conversational,0.4,False
16:36:01,conversational,0.14,False
16:36:01,conversational,0.08,True
16:36:02,conversational,0.88,True
16:36:03,conversational,0.22,True
16:36:04,conversational,0.45,False
16:36:05,conversational,0.41,True
16:36:06,conversational,0.27,True
16:36:07,conversational,0.38,True
16:36:08,conversational,0.49,True
16:36:09,conversational,0.18,True
16:36:10,conversational,0.41,True
16:36:11,conversational,0.34,True
16:36:12,conversational,0.39,True
16:36:13,conversational,0.37,False
16:36:14,conversational,0.13,False
16:36:15,conversational,0.26,False
16:36:16,conversational,0.2,True
16:36:17,traffic,0.12,False
16:36:18,traffic,0.1,False
16:55:04,noisy,0.63,False
16:55:06,noisy,0.19,False
16:55:06,noisy,0.87,False
16:55:07,noisy,0.39,False
16:55:08,noisy,0.44,False
16:55:10,conversational,0.16,False
16:55:10,conversational,0.82,False
16:55:13,conversational,0.33,True
16:55:14,conversational,0.35,False
16:55:14,conversational,0.84,True
16:55:14,conversational,0.27,False
16:55:17,conversational,0.13,False
16:55:17,conversational,0.54,False
16:55:17,conversational,0.43,False
16:55:18,conversational,0.38,False
16:55:19,conversational,0.44,True
16:55:20,conversational,0.43,False
16:55:21,conversational,0.28,False
16:55:22,noisy,0.42,False
16:55:23,noisy,0.23,False
16:55:24,noisy,0.54,False
16:55:26,noisy,0.63,False
16:55:26,noisy,0.96,False
16:57:03,noisy,0.41,False
16:57:04,noisy,0.47,False
16:57:05,noisy,0.34,False
16:57:06,noisy,0.28,True
16:57:07,noisy,0.26,False
16:57:07,noisy,0.29,False
16:57:08,noisy,0.16,False
16:57:09,noisy,0.93,False
16:57:10,noisy,0.12,False
16:57:11,noisy,0.45,False
16:57:12,noisy,0.17,False
16:57:12,noisy,0.29,False
16:57:12,noisy,0.35,False
16:57:13,noisy,0.15,False
16:57:14,traffic,0.28,True
16:57:15,traffic,0.64,True
16:57:16,traffic,0.12,True
16:57:17,traffic,0.41,False
16:57:18,traffic,0.52,False
16:57:19,traffic,0.69,False
16:57:20,traffic,0.25,False
16:57:21,traffic,0.6,True
16:57:22,traffic,0.08,True
16:57:23,traffic,0.45,True
16:57:24,traffic,0.73,True
16:57:25,conversational,0.2,True
16:57:26,conversational,0.2,True
16:57:27,conversational,0.83,True
17:43:53,noisy,0.47,False
17:43:54,noisy,0.25,False
17:43:55,noisy,0.52,True
17:43:58,noisy,0.34,False
17:43:58,noisy,0.54,False
17:44:01,noisy,0.16,True
17:44:01,noisy,0.19,True
17:44:01,conversational,0.41,True
17:44:01,conversational,0.51,True
17:44:02,conversational,0.25,False
17:44:03,conversational,0.29,False
17:44:04,conversational,0.28,False
17:44:05,noisy,0.25,True
17:44:06,noisy,0.23,False
17:44:07,noisy,0.35,True
17:44:08,noisy,0.34,False
17:44:09,noisy,0.48,True
17:44:10,noisy,0.34,False
17:44:11,noisy,0.33,True
17:44:12,noisy,0.33,True
17:44:13,noisy,0.11,False
17:44:14,noisy,0.34,True
17:44:15,noisy,0.16,True
17:44:16,noisy,0.27,True
17:44:17,noisy,0.18,True
18:32:05,conversational,0.49,True
18:32:06,conversational,0.58,False
18:32:09,conversational,0.14,False
18:32:09,conversational,0.78,False
18:32:09,conversational,0.93,False
18:32:12,conversational,0.22,False
18:32:12,conversational,0.59,True
18:32:12,conversational,0.78,True
18:32:13,conversational,0.12,False
18:32:14,conversational,0.98,True
18:32:15,conversational,0.13,False
18:32:16,conversational,0.23,False
18:32:17,conversational,0.12,True
18:32:18,conversational,0.24,False
18:32:19,conversational,0.1,True
18:32:20,conversational,0.41,False
18:32:21,quiet,0.27,False
18:32:22,quiet,0.19,False
18:32:23,quiet,0.4,False
18:32:24,quiet,0.44,True
18:32:25,quiet,0.62,True
18:32:26,quiet,0.61,False
18:32:28,conversational,0.42,False
18:32:28,conversational,0.49,False
18:32:29,conversational,0.63,True
18:36:44,traffic,0.36,True
18:36:45,traffic,0.15,True
18:36:46,traffic,0.16,True
18:36:47,traffic,0.29,True
18:36:48,traffic,0.07,True
18:36:51,conversational,0.12,False
18:36:51,conversational,0.37,False
18:36:51,conversational,0.17,True
18:36:52,conversational,0.12,True
18:36:53,conversational,0.07,False
18:36:54,conversational,0.09,False
18:36:57,conversational,0.21,False
18:36:57,conversational,0.93,True
18:36:57,conversational,0.6,False
18:37:00,conversational,0.21,False
18:37:00,conversational,0.93,False
18:37:00,conversational,0.18,False
18:37:01,conversational,0.05,False
18:37:02,conversational,0.12,False
18:37:03,conversational,0.09,False
18:37:04,conversational,0.33,False
18:37:05,conversational,0.19,False
18:37:06,conversational,0.09,False
18:37:07,conversational,0.22,False
18:37:08,conversational,0.16,False
13:20:09,noisy,0.34,False
13:20:10,noisy,0.3,False
13:20:11,noisy,0.28,False
13:20:12,noisy,0.52,False
13:20:15,noisy,0.12,False
13:20:18,noisy,0.46,False
13:20:18,noisy,0.67,False
13:20:18,noisy,0.39,False
13:20:18,noisy,0.83,False
13:20:18,noisy,0.25,False
13:20:19,conversational,0.82,True
13:20:20,conversational,0.25,True
13:20:21,conversational,0.27,True
13:20:22,conversational,0.25,False
13:20:23,conversational,0.33,True
13:20:24,conversational,0.36,False
13:20:27,conversational,0.3,False
13:20:27,conversational,0.74,False
13:20:30,conversational,0.27,False
13:20:30,conversational,0.29,False
13:20:30,conversational,0.91,False
13:20:30,conversational,0.48,False
13:20:31,conversational,0.4,False
13:20:32,conversational,0.45,False
13:20:33,conversational,0.49,False
13:26:51,conversational,0.28,True
13:26:52,conversational,0.48,True
13:26:53,conversational,0.25,False
13:26:54,noisy,0.26,False
13:26:55,noisy,0.28,False
13:26:58,noisy,0.29,False
13:27:01,noisy,0.14,False
13:27:01,noisy,0.33,True
13:27:01,noisy,0.43,False
13:27:01,noisy,0.42,True
13:27:01,conversational,0.57,True
13:27:02,conversational,0.32,True
13:27:03,conversational,0.4,True
13:27:04,conversational,0.18,False
13:27:05,conversational,0.2,False
13:27:06,conversational,0.62,False
13:27:09,conversational,0.1,False
13:27:09,conversational,0.84,True
13:27:09,conversational,0.54,True
13:27:10,conversational,0.28,True
13:27:11,conversational,0.63,True
13:27:12,conversational,0.09,True
13:27:13,conversational,0.11,True
13:27:14,conversational,0.22,True
13:27:15,conversational,0.17,True
13:27:46,conversational,0.18,False
13:27:46,conversational,0.18,False
13:27:47,conversational,0.21,False
13:27:48,conversational,0.27,False
13:27:48,conversational,0.27,False
13:27:49,conversational,0.21,False
13:27:49,conversational,0.21,False
13:27:50,quiet,0.1,False
13:27:50,quiet,0.1,False
13:27:53,quiet,0.62,False
13:27:56,quiet,0.62,False
13:27:59,quiet,0.97,False
13:27:59,quiet,0.5,False
13:28:01,quiet,0.54,False
13:28:01,conversational,0.97,False
13:28:04,conversational,0.43,False
13:28:04,conversational,0.09,False
13:28:04,conversational,0.33,False
13:28:04,conversational,0.06,False
13:28:04,conversational,0.23,True
13:28:07,conversational,0.5,True
13:28:07,conversational,0.37,False
13:28:07,conversational,0.25,True
13:28:07,conversational,0.28,True
13:28:07,conversational,0.19,True
13:28:07,conversational,0.63,True
13:28:07,conversational,0.49,True
13:28:08,conversational,0.13,True
13:28:09,conversational,0.57,True
13:28:10,conversational,0.19,True
13:29:40,conversational,0.1,True
13:29:41,conversational,0.31,True
13:29:42,conversational,0.24,True
13:29:43,conversational,0.28,False
13:29:44,conversational,0.51,True
13:29:47,conversational,0.12,False
13:29:47,conversational,0.24,True
13:29:47,conversational,0.46,True
13:29:48,conversational,0.56,True
13:29:49,conversational,0.7,True
13:29:50,music,0.54,True
13:29:52,music,0.09,False
13:29:52,music,0.16,True
13:29:53,music,0.48,True
13:29:54,music,0.25,True
13:29:57,conversational,0.12,False
13:29:57,conversational,0.29,True
13:29:57,conversational,0.35,True
13:29:58,conversational,0.22,True
13:29:59,conversational,0.14,True
13:30:00,conversational,0.32,False
13:30:03,conversational,0.18,False
13:30:03,conversational,0.61,True
13:30:03,conversational,0.09,True
13:30:04,conversational,0.16,True
13:31:09,noisy,0.21,False
13:31:10,noisy,0.09,False
13:31:11,noisy,0.09,False
13:31:12,noisy,0.23,False
13:31:13,noisy,0.09,False
13:31:16,noisy,0.3,False
13:31:16,noisy,0.46,False
13:31:16,noisy,0.39,False
13:31:17,noisy,0.23,False
13:31:18,conversational,0.96,False
13:31:21,conversational,0.55,False
13:31:21,conversational,1.0,False
13:31:21,conversational,0.49,False
13:31:22,conversational,0.72,True
13:31:23,conversational,0.5,True
13:31:26,conversational,0.27,False
13:31:26,conversational,0.92,True
13:31:26,conversational,0.59,False
13:31:27,conversational,0.22,True
13:31:28,conversational,0.15,False
13:31:29,conversational,0.22,False
13:31:30,conversational,0.23,False
13:31:31,conversational,0.76,True
13:31:32,noisy,0.21,True
13:31:33,noisy,0.16,True
13:32:39,conversational,0.33,False
13:32:40,conversational,0.74,True
13:32:41,conversational,0.12,True
13:32:42,conversational,0.23,False
13:32:43,conversational,0.12,False
13:32:46,conversational,0.39,False
13:32:46,conversational,0.56,True
13:32:46,conversational,0.17,True
13:32:47,conversational,0.29,True
13:32:48,conversational,0.78,False
13:32:51,conversational,0.16,False
13:32:51,conversational,0.58,True
13:32:51,conversational,0.44,True
13:32:52,conversational,0.6,True
13:32:53,conversational,0.32,True
13:32:54,conversational,0.29,True
13:32:55,conversational,0.19,True
13:32:56,conversational,0.64,False
13:32:57,conversational,0.21,True
13:32:58,music,0.1,True
13:32:59,music,0.14,False
13:33:00,music,0.72,True
13:33:02,music,0.2,False
13:33:02,music,0.31,False
13:34:53,conversational,0.8,True
13:34:54,conversational,0.49,True
13:34:55,conversational,0.55,True
13:34:56,conversational,0.25,True
13:34:57,conversational,0.12,True
13:35:00,conversational,0.25,False
13:35:00,conversational,0.46,True
13:35:00,conversational,0.47,False
13:35:01,conversational,0.26,False
13:35:02,conversational,0.47,False
13:35:03,conversational,0.37,True
13:35:04,conversational,0.14,True
13:35:05,quiet,0.21,True
13:35:06,quiet,0.4,True
13:35:07,quiet,0.5,True
13:35:08,quiet,0.59,True
13:35:09,music,0.52,True
13:35:12,music,0.27,False
13:35:14,music,0.48,True
13:35:14,music,0.61,False
13:35:17,conversational,0.49,False
13:35:17,conversational,0.3,False
13:35:17,conversational,0.41,False
13:39:35,conversational,0.73,True
13:39:36,conversational,0.43,True
13:39:37,conversational,0.24,True
13:39:38,conversational,0.49,True
13:39:39,conversational,0.27,True
13:39:42,conversational,0.55,False
13:39:45,conversational,0.27,True
13:39:45,conversational,0.24,True
13:39:45,conversational,0.46,False
13:39:45,conversational,0.61,True
13:39:45,conversational,0.24,True
13:39:46,conversational,0.4,True
13:39:47,conversational,0.23,True
13:39:48,conversational,0.68,True
13:39:49,conversational,0.72,True
13:39:50,music,0.6,True
13:39:53,music,0.4,False
13:39:53,music,0.26,True
13:39:53,music,0.61,True
13:39:54,music,0.32,True
13:39:57,music,0.45,False
13:39:57,music,0.79,True
13:39:57,conversational,0.25,True
13:39:58,conversational,0.66,True
13:39:59,conversational,0.5,True
14:26:35,conversational,0.25,True
14:26:36,conversational,0.79,True
14:26:37,conversational,0.67,True
14:26:38,conversational,0.2,True
14:26:39,conversational,0.65,False
14:26:42,conversational,0.45,False
14:26:42,conversational,0.81,False
14:26:42,conversational,0.35,False
14:26:43,conversational,0.19,False
14:26:44,conversational,0.38,False
14:26:45,conversational,0.42,False
14:26:46,conversational,0.4,False
14:26:47,noisy,0.78,True
14:26:49,noisy,0.35,False
14:26:49,noisy,0.26,True
14:26:50,noisy,0.48,True
14:26:51,music,0.38,True
14:26:52,music,0.23,True
14:26:54,music,0.24,False
14:26:54,music,0.19,True
14:26:55,music,0.58,True
14:26:58,music,0.74,False
14:26:58,music,0.45,True
14:26:58,music,0.26,True
14:26:59,music,0.22,True
14:32:02,conversational,0.38,True
14:32:03,conversational,0.19,True
14:32:04,conversational,0.22,True
14:32:05,conversational,0.14,False
14:32:06,conversational,0.4,False
14:32:08,conversational,0.36,False
14:32:08,conversational,0.66,False
14:32:11,conversational,0.44,False
14:32:11,conversational,0.42,False
14:32:11,conversational,0.31,True
14:32:12,conversational,0.52,True
14:32:13,conversational,0.41,True
14:32:14,conversational,0.26,True
14:32:15,conversational,0.46,True
14:32:16,music,0.67,True
14:32:18,music,0.06,False
14:32:18,music,0.12,True
14:32:19,music,0.27,True
14:32:20,music,0.54,True
14:32:22,music,0.32,False
14:32:22,music,0.25,True
14:32:23,music,0.42,True
14:32:24,music,0.17,True
14:32:25,music,0.25,False
14:32:26,music,0.17,False
01:35:03,noisy,0.35,False
01:35:04,noisy,0.22,False
01:35:05,noisy,0.42,False
01:35:06,noisy,0.29,False
01:35:07,noisy,0.49,False
01:35:11,noisy,0.3,False
01:35:11,noisy,0.43,False
01:35:11,noisy,0.61,False
01:35:14,noisy,0.54,False
01:35:14,noisy,0.39,False
01:35:14,noisy,0.94,False
01:35:14,noisy,0.51,False
01:35:15,conversational,0.42,False
01:35:16,conversational,0.45,False
01:35:17,conversational,0.47,False
01:35:18,noisy,0.46,False
01:35:19,noisy,0.35,False
01:35:20,noisy,0.36,False
01:35:21,noisy,0.52,False
01:35:22,noisy,0.38,False
01:35:23,noisy,0.46,False
01:35:24,noisy,0.33,False
01:35:25,noisy,0.44,False
01:35:26,noisy,0.36,False
01:35:27,noisy,0.4,False
